Time,916,918,919,917,1674,1675,1854,2215,2225,2232,2243,2261,2319,2327,2335,2343,2351,
0,50.259731,49.685093,50.411602,49.567261,50.063957,50.233856,50.040668,50.816502,48.790150,50.064289,48.347507,48.929688,50.030483,48.966831,49.755611,50.451118,49.455978,
1,57.673603,53.709419,56.783451,56.846157,51.551224,52.952213,52.818897,56.893723,55.124783,55.935310,54.728401,56.684811,55.953114,54.634842,52.057968,54.295326,58.057304,
2,66.162415,59.654907,64.555801,66.036079,53.209446,55.670547,53.854973,62.970909,61.459393,61.806328,61.109257,64.439919,61.875729,60.302849,54.360329,58.139488,66.658585,
3,73.854149,64.175835,71.289658,73.808960,54.740906,58.388905,56.173218,69.048126,67.794029,67.677345,67.490150,72.195038,67.798363,65.970863,56.662685,61.983696,75.259903,
4,82.482262,70.370293,79.243469,83.246506,56.421284,61.107239,56.845444,75.125320,74.128632,73.548363,73.871002,79.950157,73.720963,71.638870,58.965050,65.827858,83.861183,
5,88.842873,74.685921,84.962135,90.033287,57.626087,63.107048,58.278553,79.653893,78.884697,77.932442,78.640488,85.796310,78.173874,75.912575,60.716381,67.444954,90.356789,
6,88.896141,74.250366,84.620880,89.749001,57.482956,62.951572,57.997257,79.536514,78.904587,77.856781,78.576378,85.915001,78.218140,76.002785,60.814445,71.074745,90.534485,
7,76.520416,66.949669,74.947372,78.726433,55.186985,59.203743,56.882301,71.676140,71.030975,70.347488,70.456215,76.488007,70.914566,69.120285,58.157177,67.279839,80.182541,
8,61.028015,56.805939,61.037769,62.921688,51.867100,53.659733,54.331081,59.944050,59.210609,59.121571,58.308205,62.288322,59.936878,58.751595,54.122208,57.917683,64.565956,
9,45.535614,46.662220,47.128162,47.116951,48.547215,48.115726,51.779861,48.211960,47.390244,47.895649,46.160198,48.088638,48.959187,48.382896,50.087242,48.555531,48.949371,
10,36.025810,40.005241,37.923916,36.734707,46.308525,44.367893,50.343517,40.351593,39.516628,40.386368,38.040039,38.661640,41.655621,41.500404,47.429966,38.884842,38.597435,
11,36.891956,41.022480,38.641701,37.895512,46.294678,44.212440,49.240883,40.234234,39.536549,40.310699,37.975967,38.780331,41.699902,41.590607,47.528030,40.348686,38.775181,
12,37.185310,41.016006,38.613190,38.037975,46.189739,44.056984,47.628761,40.116879,39.556473,40.235031,37.911896,38.899021,41.744152,41.680809,47.626095,49.453991,38.952927,
13,39.581196,42.593536,40.604923,40.537952,46.534126,44.619873,47.943413,41.548138,41.155155,41.645943,39.459190,40.926968,43.257908,43.165318,48.275246,49.979645,41.236694,
14,41.977089,44.171062,42.596653,43.037933,46.878517,45.182758,48.258072,42.979393,42.753841,43.056862,41.006485,42.954914,44.771656,44.649826,48.924404,50.505295,43.520458,
15,42.270443,44.164593,42.568142,43.180393,46.773579,45.027302,47.713482,42.862038,42.773762,42.981194,40.942417,43.073608,44.815910,44.740032,49.022469,53.380817,43.698208,
16,46.679703,47.166767,46.463619,47.878906,47.553093,46.308754,48.163467,45.841969,45.951042,45.878693,44.100826,47.010509,47.799366,47.619137,50.222713,55.624687,48.087738,
17,49.075588,48.744293,48.455353,50.378883,47.897484,46.871639,48.565277,47.273228,47.549728,47.289608,45.648121,49.038456,49.313114,49.103649,50.871864,55.641758,50.371510,
18,49.368942,48.737823,48.426838,50.521351,47.792538,46.716187,48.892078,47.155872,47.569653,47.213940,45.584053,49.157146,49.357368,49.193851,50.969929,53.432121,50.549259,
19,44.535606,45.003777,43.517208,45.001492,46.584938,44.764530,49.070412,43.166992,43.642792,43.421635,41.492081,44.503147,45.727730,45.797562,49.690292,45.655197,45.462311,
20,37.743996,40.545742,38.079796,38.761459,45.312912,42.812878,49.598675,39.178116,39.715931,39.629333,37.400116,39.849144,42.098076,42.401268,48.410660,41.901852,40.375362,
21,37.897465,40.289272,37.869102,38.655319,45.185719,42.657402,49.433083,39.060730,39.735821,39.553665,37.336002,39.967831,42.142349,42.491474,48.508720,43.715755,40.553066,
22,40.129398,41.573776,39.647163,40.863739,45.504032,43.220310,49.972034,40.492020,41.334534,40.964577,38.883343,41.995777,43.656078,43.975983,49.157864,44.040401,42.836880,
23,44.929161,45.273872,44.051411,46.256485,46.345657,44.501762,49.829247,43.471951,44.511814,43.862080,42.041752,45.932678,46.639538,46.855091,50.358105,46.591805,47.226418,
24,51.330399,49.662106,49.823040,53.115543,47.556927,46.501575,50.446533,48.000530,49.267879,48.246166,46.811237,51.778839,51.092472,51.128799,52.109436,51.369965,53.722019,
