Time,80,78,76,74,72,70,68,66,65,40,35,3
0,3.066821,19.412439,9.879293,38.684433,56.806004,34.004868,48.155155,15.928371,14.388428,37.498112,34.01,134.581772
1,3.066821,19.412439,9.879293,38.684433,56.806004,34.004868,48.155155,15.928371,14.388428,37.498112,34.01,134.581772
2,3.066821,19.412439,9.879293,38.684433,56.806004,34.004868,48.155155,15.928371,14.388428,37.498112,34.01,134.581772
3,3.066821,19.412439,9.879293,38.684433,56.806004,34.004868,48.155155,15.928371,14.388428,37.498112,34.01,133.825912
4,3.066821,24.989334,11.296956,45.832932,61.268635,34.004868,45.868729,14.41784,14.388428,37.498112,34.01,115.718834
5,3.066821,27.850523,13.970479,54.689564,80.207245,34.004868,40.244244,8.918481,14.388428,37.498112,34.01,150.64798
6,3.066821,40.406036,21.335701,82.249237,111.679169,34.004868,25.262434,1.331125,14.388428,37.498112,34.01,184.803192
7,3.066821,42.804935,21.785837,88.480232,119.594559,34.004868,25.262434,1.331125,14.388428,37.498112,34.01,193.685364
8,3.066821,42.804935,21.785837,88.480232,119.594559,34.004868,25.262434,1.331125,14.388428,37.498112,34.01,193.685364
9,3.066821,39.946568,20.849625,81.341782,110.767479,34.004868,26.722101,1.331125,14.388428,37.498112,34.01,182.717331
10,3.066821,37.738136,14.773397,58.010101,81.472916,34.004868,37.077141,8.898975,14.388428,37.498112,34.01,140.618011
11,3.066821,32.150093,14.043033,55.991421,77.947739,34.004868,41.05143,10.581038,14.388428,37.498112,34.01,133.92897
12,3.066821,27.673635,13.461599,53.121368,75.123909,34.004868,41.05143,10.581038,14.388428,37.498112,34.01,133.537659
13,3.066821,27.673635,13.461599,53.121368,75.123909,34.004868,41.676769,10.581038,14.388428,37.498112,34.01,130.068802
14,3.066821,27.673635,13.461599,53.121368,75.123909,34.004868,41.676769,10.581038,14.388428,37.498112,34.01,131.178162
15,3.066821,27.673635,13.461599,52.480721,74.064651,34.004868,41.676769,10.581038,14.388428,37.498112,34.01,126.290298
16,3.066821,27.673635,13.461599,52.480721,74.064651,34.004868,41.427658,10.581038,14.388428,37.498112,34.01,140.799789
17,3.066821,28.636335,14.87299,57.92569,81.421555,34.004868,37.249931,9.254624,14.388428,37.498112,34.01,141.430023
18,3.066821,31.827896,16.191587,65.769691,90.32518,34.004868,36.68787,9.254624,14.388428,37.498112,34.01,151.371826
19,3.066821,31.827896,16.191587,65.769691,90.32518,34.004868,36.68787,9.254624,14.388428,37.498112,34.01,151.371826
20,3.066821,30.829607,15.325123,58.559826,83.878662,34.004868,37.07621,9.254624,14.388428,37.498112,34.01,140.552444
21,3.066821,26.146246,13.225113,52.000446,72.406998,34.004868,42.58773,11.258096,14.388428,37.498112,34.01,140.310303
22,3.066821,23.83243,12.220549,48.627472,68.258926,34.004868,43.93095,11.258096,14.388428,37.498112,34.01,139.350403
23,3.066821,22.215143,11.11781,44.718262,65.970009,34.004868,43.93095,11.258096,14.388428,37.498112,34.01,135.217743
